epoch,train_loss,val_loss,val_roc_auc_score
1,1.3727328072464655,0.4955586791038513,0.7905314228617929
2,1.299085679508391,0.49310728907585144,0.8139762461500427
3,1.3595336297201732,0.5121281743049622,0.8217482668754313
4,1.322277681458564,0.4583539068698883,0.8219697359882158
5,1.257048371292296,0.44184982776641846,0.8315083591713965
6,1.2402765266005955,0.42307329177856445,0.8287734731507328
7,1.228613458455555,0.4253452718257904,0.832662058735669
8,1.2325718173431972,0.3992871940135956,0.8378562819971364
9,1.21652866001167,0.425597608089447,0.835721422758784
10,1.2581979069444869,0.42833754420280457,0.8331874040729714
11,1.198248923061386,0.41887757182121277,0.8385644681135982
12,1.1883140114091693,0.3968396782875061,0.8342689974144769
13,1.1831230239735708,0.39552807807922363,0.8277485346985444
14,1.1777947980260093,0.42616409063339233,0.8373386623265588
15,1.1537916099741345,0.41317692399024963,0.8359892458719187
16,1.1494645533107577,0.40065625309944153,0.8295717920456536
17,1.198873162742645,0.41068851947784424,0.8301640931612397
18,1.164781155094268,0.4100974500179291,0.8259098260179853
19,1.1487329632989944,0.3906113803386688,0.8288404289290165
20,1.1426182824467856,0.3918071389198303,0.8279957560337456
21,1.1280974573086178,0.411281555891037,0.8308748544999434
