epoch,train_loss,val_loss,val_roc_auc_score
1,0.8180693658068776,0.6151180267333984,0.37560105722383214
2,0.6823415523394942,0.702292799949646,0.6325271470878578
3,0.6723249284550548,0.6562893986701965,0.7301372480336273
4,0.591889931820333,0.5991569757461548,0.8013990170790477
5,0.5909202191978693,0.6573206186294556,0.7992495409143501
6,0.5774383605457842,0.49169331789016724,0.7925728964324004
7,0.5653821034356952,0.5293167233467102,0.822118905837022
8,0.5042998362332582,0.4375554323196411,0.8420904584487681
9,0.4991769497282803,0.6437603831291199,0.8435924380897791
10,0.6038208808749914,0.5356073975563049,0.8320967211200627
11,0.5133265457116067,0.3844197392463684,0.8461532337674745
12,0.4818550953641534,0.5994741320610046,0.8529652156375718
13,0.4849361963570118,0.4146241843700409,0.8464053328238279
14,0.4677219595760107,0.4821489155292511,0.8521638060057957
15,0.47015861002728343,0.5742502808570862,0.8466919296457875
16,0.4666781974956393,0.49619510769844055,0.8503964589370443
17,0.4620218141935766,0.4413048028945923,0.8497542697619124
18,0.4517108569853008,0.4287119507789612,0.8511660244774916
19,0.44988528825342655,0.6255338191986084,0.8457843730429152
20,0.4746552100405097,0.4355657994747162,0.8516728762644757
21,0.4545238991267979,0.4829578399658203,0.8535277945843815
22,0.44034700794145465,0.3711208403110504,0.8510757995520598
23,0.4415877559222281,0.5442641377449036,0.8502611215488967
24,0.44883119594305754,0.35834020376205444,0.8553269857444619
25,0.4513903637416661,0.48418018221855164,0.84759948624866
26,0.44276799308136106,0.4540492296218872,0.8455826937978326
27,0.46722703194245696,0.4476853311061859,0.8487564882336082
28,0.4380382834933698,0.47365036606788635,0.8489581674786911
29,0.4303341736085713,0.5052160024642944,0.848597267776964
30,0.4275822238996625,0.46389061212539673,0.8544937320213568
31,11.899926651269197,0.7408515214920044,0.5
32,0.7175665767863393,0.6932575702667236,0.5
33,0.6931473705917597,0.6931039690971375,0.5
34,0.7069089468568563,0.6930515170097351,0.5
