epoch,train_loss,val_loss,val_roc_auc_score
1,0.8893828298896551,0.5311064124107361,0.6632752709401436
2,0.6269070799462497,0.5151340365409851,0.806531223131548
3,0.5533128399401903,0.5495809316635132,0.830509823902175
4,0.5268308045342565,0.6240277290344238,0.8416605632158286
5,0.5072021717205644,0.4032306671142578,0.8499612563555499
6,0.5146969347260892,0.5400569438934326,0.8464106401723828
7,0.5142835597507656,0.38884177803993225,0.8508635056098675
8,0.4996420661918819,0.5667560696601868,0.8519408973664936
9,0.48536405386403203,0.5619812607765198,0.8517179887271916
10,0.4911804464645684,0.5362606644630432,0.8456357672833806
11,0.5051920171827078,0.5875325798988342,0.847710940568311
12,0.49833447858691216,0.647699236869812,0.8518453650925072
13,0.5232136817649007,0.5489723682403564,0.8470050632105213
14,0.5161502924747765,0.5204179883003235,0.8366451188315343
15,0.4881265480071306,0.48815837502479553,0.8434756764215733
16,0.4690271052531898,0.37304455041885376,0.8441444023394794
17,0.4992285603657365,0.5805556178092957,0.8512827861456973
18,0.46568036917597055,0.3712943494319916,0.8562876158328823
19,0.45124016841873527,0.4861651659011841,0.8495260537740555
20,0.4469110048376024,0.5642881393432617,0.851930282669384
21,0.4659716938622296,0.41558095812797546,0.8543292042161575
22,0.46938374964520335,0.49555349349975586,0.8502266237832903
23,0.7372025055810809,3.625784397125244,0.819035336326678
24,1.5990507015958428,0.6468161344528198,0.5
25,0.6951428148895502,0.6919052600860596,0.5
26,0.6931477021425962,0.6932119727134705,0.5
27,0.6931471852585673,0.6931489109992981,0.5
28,0.6931471806019545,0.6931471228599548,0.5
