epoch,train_loss,val_loss,val_roc_auc_score
1,0.5638963962800404,0.5094200968742371,0.853776244651564
2,0.48060836094841214,0.45274052023887634,0.8661149623536435
3,0.4581307032580912,0.4663640856742859,0.8716983426758211
4,0.44094207312698663,0.4529534578323364,0.8747664378033544
5,0.42788937482137884,0.3799598515033722,0.8773701725872609
6,0.4141883198502501,0.414333701133728,0.8767565535617544
7,0.4002827063820066,0.4019733667373657,0.8765133171912834
8,0.38209646273059017,0.4863671660423279,0.8812232578194964
9,0.3680258645461156,0.3700837194919586,0.8718199608610568
10,0.3501266633735371,0.5170049071311951,0.8686302475482879
11,0.3337947330648847,0.43452882766723633,0.8750981237630878
12,0.31367418452127444,0.444793164730072,0.8687297533362079
13,0.29474974422912154,0.39980268478393555,0.8636936548475902
14,0.27002297923027646,0.38341912627220154,0.8650425110838391
15,0.2495792124354275,0.4872353971004486,0.864531161895917
16,0.2274344358042147,0.4294578731060028,0.8504649131535595
17,0.21401601684457922,0.5076306462287903,0.8553185843643238
18,0.19024938887216636,0.43999820947647095,0.8555452364368082
